invoice_id,customer_id,amount,tax_amount,total_amount,status,due_date,date
376,9005,61438.64,7987.02,69425.66,pending,2025-09-21,2025-09-14
377,6095,31461.04,4089.94,35550.98,overdue,2026-05-22,2026-04-22
378,5150,107869.41,14023.02,121892.43,pending,2024-07-06,2024-06-06
379,2943,138544.75,18010.82,156555.57,overdue,2025-05-31,2025-04-16
380,9329,117377.6,15259.09,132636.69,paid,2024-09-18,2024-09-11
381,2207,70829.96,9207.89,80037.85,paid,2026-02-23,2026-01-24
382,233,88307.27,11479.95,99787.22,overdue,2024-06-13,2024-04-29
383,6659,24898.62,3236.82,28135.44,partial,2024-11-08,2024-10-24
384,405,147552.23,19181.79,166734.02,paid,2024-11-23,2024-09-24
385,7616,7357.95,956.53,8314.48,cancelled,2025-12-03,2025-11-26
386,5225,59844.92,7779.84,67624.76,overdue,2026-03-02,2026-01-31
387,7777,103565.17,13463.47,117028.64,partial,2024-06-06,2024-04-22
388,4401,95253.64,12382.97,107636.61,paid,2026-03-21,2026-03-06
389,4985,67358.06,8756.55,76114.61,paid,2026-02-26,2026-02-19
390,2469,77981.74,10137.63,88119.37,pending,2026-03-13,2026-01-27
391,8268,114489.81,14883.68,129373.49,overdue,2024-06-05,2024-05-06
392,6454,179465.64,23330.53,202796.17,paid,2026-05-16,2026-03-17
393,5845,121720.55,15823.67,137544.22,overdue,2025-02-25,2025-02-10
394,3085,175230.58,22779.98,198010.56,pending,2024-09-03,2024-07-05
395,5878,13217.59,1718.29,14935.88,pending,2026-01-31,2025-12-02
396,6324,114035.12,14824.57,128859.69,pending,2025-07-18,2025-07-11
397,9269,146551.6,19051.71,165603.31,paid,2026-01-14,2025-11-15
398,9609,161750.99,21027.63,182778.62,pending,2025-09-07,2025-08-31
399,9503,187365.08,24357.46,211722.54,overdue,2025-10-03,2025-08-04
400,7440,9344.16,1214.74,10558.9,overdue,2024-09-25,2024-08-26
401,6625,178414.08,23193.83,201607.91,cancelled,2025-09-17,2025-09-02
402,9310,11792.3,1533.0,13325.3,paid,2025-10-02,2025-09-25
403,8825,179149.19,23289.39,202438.58,pending,2024-06-28,2024-04-29
404,8124,62682.04,8148.67,70830.71,pending,2026-05-31,2026-05-16
405,4946,75167.81,9771.82,84939.63,overdue,2025-07-01,2025-05-17
406,5498,51411.45,6683.49,58094.94,pending,2025-02-18,2025-02-03
407,6974,128790.72,16742.79,145533.51,paid,2025-12-02,2025-11-17
408,7599,68745.25,8936.88,77682.13,pending,2026-01-11,2026-01-04
409,2447,1184.32,153.96,1338.28,paid,2026-04-12,2026-02-11
410,6852,10069.91,1309.09,11379.0,pending,2026-06-07,2026-05-23
411,4268,177334.77,23053.52,200388.29,cancelled,2024-12-13,2024-11-28
412,124,104107.15,13533.93,117641.08,overdue,2025-03-05,2025-02-26
413,7369,20255.55,2633.22,22888.77,paid,2025-10-30,2025-10-23
414,9643,53588.31,6966.48,60554.79,cancelled,2024-03-25,2024-03-18
415,6293,126107.24,16393.94,142501.18,partial,2025-07-14,2025-05-30
416,6731,100959.94,13124.79,114084.73,partial,2025-02-10,2025-02-03
417,793,27376.25,3558.91,30935.16,paid,2025-08-14,2025-08-07
418,7022,157432.09,20466.17,177898.26,pending,2025-05-08,2025-05-01
419,1993,194453.7,25278.98,219732.68,paid,2025-02-20,2025-01-21
420,497,1514.34,196.86,1711.2,pending,2025-01-16,2024-11-17
421,7606,197043.51,25615.66,222659.17,paid,2024-12-25,2024-12-18
422,9177,144173.45,18742.55,162916.0,paid,2025-10-01,2025-08-17
423,4207,123800.77,16094.1,139894.87,partial,2025-07-12,2025-05-13
424,6997,150305.82,19539.76,169845.58,overdue,2025-07-13,2025-06-28
425,2634,89304.46,11609.58,100914.04,paid,2024-09-30,2024-08-01
426,1901,161177.53,20953.08,182130.61,partial,2024-09-24,2024-08-10
427,1945,16288.15,2117.46,18405.61,paid,2024-11-26,2024-11-11
428,1621,63364.37,8237.37,71601.74,paid,2024-10-02,2024-08-18
429,6650,44428.33,5775.68,50204.01,overdue,2024-05-23,2024-04-08
430,4886,139306.38,18109.83,157416.21,partial,2025-01-11,2024-12-12
431,5906,73649.57,9574.44,83224.01,partial,2024-07-02,2024-05-18
432,5835,52779.95,6861.39,59641.34,paid,2024-04-14,2024-03-15
433,7652,169579.95,22045.39,191625.34,partial,2026-04-03,2026-02-02
434,9061,126353.81,16426.0,142779.81,paid,2025-01-05,2024-12-29
435,2979,119195.13,15495.37,134690.5,paid,2025-10-07,2025-08-08
436,74,180322.48,23441.92,203764.4,paid,2024-06-18,2024-05-19
437,6017,111428.17,14485.66,125913.83,partial,2024-09-01,2024-08-25
438,123,168542.91,21910.58,190453.49,pending,2025-01-06,2024-12-22
439,1076,75137.11,9767.82,84904.93,paid,2025-06-29,2025-05-30
440,1565,187758.74,24408.64,212167.38,pending,2026-07-17,2026-05-18
441,2450,4324.62,562.2,4886.82,pending,2024-07-13,2024-06-13
442,4460,124107.71,16134.0,140241.71,overdue,2024-11-17,2024-09-18
443,8507,193067.64,25098.79,218166.43,cancelled,2025-03-13,2025-02-26
444,8908,167760.66,21808.89,189569.55,paid,2024-07-15,2024-05-31
445,9028,117668.8,15296.94,132965.74,paid,2025-07-11,2025-05-12
446,2895,165363.31,21497.23,186860.54,paid,2024-10-17,2024-09-17
447,7928,89059.06,11577.68,100636.74,cancelled,2025-08-12,2025-07-28
448,9730,162235.04,21090.56,183325.6,paid,2024-09-28,2024-08-14
449,8173,158043.55,20545.66,178589.21,partial,2024-09-20,2024-09-05
450,48,120310.53,15640.37,135950.9,paid,2024-12-29,2024-12-14
451,7667,186963.29,24305.23,211268.52,pending,2026-03-14,2026-01-28
452,8248,190252.61,24732.84,214985.45,overdue,2025-11-09,2025-11-02
453,2319,9867.45,1282.77,11150.22,overdue,2025-03-05,2025-02-26
454,5175,108796.89,14143.6,122940.49,pending,2025-03-16,2025-01-30
455,3492,174436.15,22676.7,197112.85,pending,2025-04-14,2025-03-30
456,3279,123213.03,16017.69,139230.72,overdue,2025-06-17,2025-05-03
457,8683,91463.01,11890.19,103353.2,pending,2026-02-21,2026-02-14
458,9138,83546.37,10861.03,94407.4,paid,2024-01-18,2024-01-11
459,9911,91275.25,11865.78,103141.03,paid,2025-01-31,2024-12-02
460,294,49044.05,6375.73,55419.78,pending,2026-03-04,2026-01-03
461,5589,117946.62,15333.06,133279.68,pending,2025-05-04,2025-04-19
462,9057,103617.35,13470.26,117087.61,overdue,2024-11-09,2024-11-02
463,2004,194190.08,25244.71,219434.79,cancelled,2024-11-01,2024-10-17
464,1194,48872.79,6353.46,55226.25,paid,2024-03-07,2024-02-29
465,7753,112687.61,14649.39,127337.0,paid,2025-06-04,2025-04-05
466,752,38552.21,5011.79,43564.0,pending,2026-02-15,2026-01-31
467,8924,156854.02,20391.02,177245.04,paid,2024-11-25,2024-09-26
468,4026,150533.7,19569.38,170103.08,pending,2024-01-18,2024-01-11
469,2993,79669.6,10357.05,90026.65,cancelled,2025-02-26,2024-12-28
470,5089,43038.48,5595.0,48633.48,partial,2025-02-07,2025-01-23
471,1541,140011.26,18201.46,158212.72,overdue,2024-07-07,2024-06-30
472,7001,51571.47,6704.29,58275.76,overdue,2025-08-19,2025-07-20
473,295,109365.56,14217.52,123583.08,cancelled,2025-08-10,2025-07-11
474,6241,15582.7,2025.75,17608.45,paid,2025-11-18,2025-11-03
475,1253,130932.61,17021.24,147953.85,pending,2024-12-26,2024-12-19
476,2744,55856.98,7261.41,63118.39,pending,2025-01-04,2024-11-20
477,6250,13025.42,1693.3,14718.72,paid,2024-06-13,2024-05-14
478,1800,177078.51,23020.21,200098.72,partial,2025-12-28,2025-12-21
479,2222,127262.95,16544.18,143807.13,paid,2025-05-27,2025-05-20
480,795,5939.31,772.11,6711.42,paid,2026-03-26,2026-03-19
481,7471,75663.14,9836.21,85499.35,overdue,2025-09-28,2025-07-30
482,944,2041.14,265.35,2306.49,pending,2025-11-08,2025-10-09
483,3976,148824.75,19347.22,168171.97,pending,2024-03-02,2024-01-02
484,8322,179497.36,23334.66,202832.02,partial,2026-01-03,2025-12-27
485,4929,185549.98,24121.5,209671.48,pending,2025-12-07,2025-10-08
486,3275,65394.31,8501.26,73895.57,cancelled,2025-05-09,2025-04-24
487,8563,125409.58,16303.25,141712.83,partial,2026-06-24,2026-04-25
488,2077,146733.2,19075.32,165808.52,paid,2026-03-17,2026-01-16
489,3588,31768.77,4129.94,35898.71,paid,2025-07-19,2025-07-12
490,2183,172903.31,22477.43,195380.74,paid,2025-09-01,2025-07-03
491,775,71081.51,9240.6,80322.11,pending,2025-01-27,2024-12-13
492,5805,123327.25,16032.54,139359.79,paid,2026-04-24,2026-04-17
493,7571,169958.29,22094.58,192052.87,pending,2025-06-02,2025-04-03
494,1807,41718.4,5423.39,47141.79,paid,2024-07-12,2024-05-28
495,8892,117680.21,15298.43,132978.64,paid,2025-02-01,2025-01-25
496,6719,19883.39,2584.84,22468.23,cancelled,2025-02-04,2024-12-06
497,8211,103329.16,13432.79,116761.95,paid,2024-04-19,2024-03-20
498,5522,62880.88,8174.51,71055.39,overdue,2024-06-07,2024-04-23
499,5448,179716.96,23363.2,203080.16,pending,2024-05-20,2024-05-05
500,3062,155528.27,20218.68,175746.95,paid,2025-08-08,2025-07-09
501,5902,8703.55,1131.46,9835.01,paid,2025-05-22,2025-03-23
502,2883,67516.71,8777.17,76293.88,overdue,2024-09-19,2024-08-05
503,2408,39745.85,5166.96,44912.81,partial,2026-03-09,2026-01-08
504,8532,2265.46,294.51,2559.97,pending,2025-06-24,2025-05-25
505,9189,167062.28,21718.1,188780.38,paid,2024-04-22,2024-04-15
506,9204,143102.55,18603.33,161705.88,pending,2025-06-03,2025-04-04
507,9452,159536.26,20739.71,180275.97,paid,2025-03-31,2025-03-16
508,1930,147386.05,19160.19,166546.24,pending,2026-02-27,2026-02-12
509,4627,109556.55,14242.35,123798.9,overdue,2025-08-09,2025-06-10
510,8892,87469.51,11371.04,98840.55,paid,2026-02-28,2026-02-21
511,3709,150010.39,19501.35,169511.74,paid,2025-12-05,2025-11-28
512,9580,74752.02,9717.76,84469.78,pending,2024-12-20,2024-12-05
513,6683,150286.36,19537.23,169823.59,paid,2024-07-10,2024-06-10
514,4142,92023.68,11963.08,103986.76,cancelled,2025-05-10,2025-04-25
515,1925,45128.07,5866.65,50994.72,paid,2026-03-27,2026-02-25
516,7164,50935.08,6621.56,57556.64,overdue,2025-03-15,2025-02-28
517,8465,116275.06,15115.76,131390.82,paid,2026-04-04,2026-02-18
518,1198,39270.62,5105.18,44375.8,paid,2025-05-14,2025-03-30
519,6261,27511.95,3576.55,31088.5,cancelled,2026-05-16,2026-03-17
520,8236,4919.08,639.48,5558.56,pending,2025-11-18,2025-09-19
521,1949,192279.14,24996.29,217275.43,paid,2025-09-17,2025-08-18
522,9146,104153.23,13539.92,117693.15,pending,2026-07-05,2026-05-06
523,9475,158667.87,20626.82,179294.69,overdue,2024-04-25,2024-04-10
524,3491,71058.19,9237.56,80295.75,pending,2025-08-23,2025-07-24
525,2755,19806.83,2574.89,22381.72,overdue,2024-11-13,2024-09-29
526,1039,18904.53,2457.59,21362.12,paid,2025-04-07,2025-03-08
527,9622,80832.05,10508.17,91340.22,paid,2025-06-14,2025-04-30
528,4272,41621.9,5410.85,47032.75,partial,2025-06-17,2025-05-03
529,7058,171721.94,22323.85,194045.79,paid,2026-01-15,2025-12-01
530,1232,57075.14,7419.77,64494.91,pending,2025-04-23,2025-04-16
531,8401,140046.33,18206.02,158252.35,pending,2025-05-17,2025-04-02
532,5685,12041.34,1565.37,13606.71,partial,2024-11-12,2024-11-05
533,9683,2523.8,328.09,2851.89,pending,2025-05-25,2025-04-25
534,844,114940.2,14942.23,129882.43,paid,2025-11-12,2025-09-13
535,6323,9182.05,1193.67,10375.72,pending,2026-02-10,2025-12-27
536,9634,9067.05,1178.72,10245.77,pending,2025-09-30,2025-08-31
537,8775,171305.36,22269.7,193575.06,pending,2024-11-27,2024-10-28
538,1787,183900.45,23907.06,207807.51,pending,2024-05-30,2024-03-31
539,7552,192293.58,24998.17,217291.75,pending,2026-04-19,2026-02-18
540,887,103632.44,13472.22,117104.66,paid,2025-06-12,2025-05-28
541,8814,67506.19,8775.8,76281.99,cancelled,2025-06-15,2025-05-16
542,9767,46330.53,6022.97,52353.5,paid,2024-02-03,2024-01-04
543,1599,152670.52,19847.17,172517.69,paid,2024-06-04,2024-04-20
544,6667,62266.03,8094.58,70360.61,overdue,2026-07-11,2026-06-11
545,5167,104850.37,13630.55,118480.92,paid,2025-12-07,2025-11-30
546,7807,146501.91,19045.25,165547.16,pending,2025-05-23,2025-05-16
547,8337,164844.6,21429.8,186274.4,pending,2024-03-18,2024-02-17
548,9113,162992.05,21188.97,184181.02,pending,2026-04-30,2026-03-16
549,2407,97094.05,12622.23,109716.28,paid,2026-03-09,2026-01-23
550,2466,184653.21,24004.92,208658.13,paid,2026-02-08,2026-01-24
551,9622,99470.61,12931.18,112401.79,overdue,2026-02-15,2026-02-08
552,9966,19196.16,2495.5,21691.66,paid,2025-12-15,2025-10-31
553,6957,43005.15,5590.67,48595.82,paid,2025-08-03,2025-07-04
554,4383,177321.75,23051.83,200373.58,paid,2026-03-27,2026-03-20
555,2322,95923.0,12469.99,108392.99,cancelled,2025-10-05,2025-08-21
556,9376,44722.1,5813.87,50535.97,pending,2025-09-14,2025-09-07
557,2556,9558.33,1242.58,10800.91,pending,2025-03-30,2025-03-23
558,5211,197249.96,25642.49,222892.45,pending,2024-09-15,2024-07-17
559,3865,77671.4,10097.28,87768.68,overdue,2024-08-09,2024-06-25
560,9622,188543.98,24510.72,213054.7,partial,2025-03-12,2025-03-05
561,1508,66904.43,8697.58,75602.01,paid,2026-01-08,2025-12-24
562,4709,114716.68,14913.17,129629.85,pending,2024-08-14,2024-08-07
563,6200,42791.07,5562.84,48353.91,overdue,2024-02-14,2024-01-15
564,5441,194245.15,25251.87,219497.02,paid,2026-02-23,2026-01-09
565,8019,155530.51,20218.97,175749.48,pending,2024-12-07,2024-10-23
566,305,137953.06,17933.9,155886.96,overdue,2024-12-02,2024-11-25
567,973,79643.96,10353.71,89997.67,partial,2024-04-15,2024-03-16
568,9588,54093.96,7032.21,61126.17,paid,2026-04-02,2026-03-18
569,490,196357.21,25526.44,221883.65,partial,2024-04-08,2024-04-01
570,1716,156949.64,20403.45,177353.09,partial,2025-07-25,2025-05-26
571,9361,9483.09,1232.8,10715.89,pending,2026-01-07,2025-12-31
572,8860,111387.49,14480.37,125867.86,pending,2026-03-03,2026-02-01
573,8528,125013.05,16251.7,141264.75,pending,2026-06-14,2026-06-07
574,1909,40134.87,5217.53,45352.4,overdue,2026-03-08,2026-01-22
575,7666,101493.06,13194.1,114687.16,overdue,2024-05-22,2024-04-22
576,8810,155998.8,20279.84,176278.64,partial,2024-12-11,2024-11-11
577,4602,185245.56,24081.92,209327.48,overdue,2024-06-22,2024-05-23
578,7707,104643.54,13603.66,118247.2,paid,2024-10-25,2024-09-25
579,9105,71550.21,9301.53,80851.74,overdue,2024-05-14,2024-03-15
580,1745,195196.71,25375.57,220572.28,partial,2024-08-28,2024-06-29
581,3983,190908.41,24818.09,215726.5,pending,2024-12-27,2024-11-12
582,2994,197323.34,25652.03,222975.37,paid,2024-07-31,2024-06-16
583,9441,18135.07,2357.56,20492.63,paid,2024-07-14,2024-06-14
584,4349,147355.5,19156.22,166511.72,pending,2024-08-04,2024-06-20
585,6674,105592.37,13727.01,119319.38,pending,2024-04-17,2024-02-17
586,4322,21024.83,2733.23,23758.06,overdue,2025-04-15,2025-04-08
587,7294,123462.51,16050.13,139512.64,paid,2024-10-12,2024-08-28
588,9141,182225.92,23689.37,205915.29,overdue,2024-01-17,2024-01-10
589,3161,126498.93,16444.86,142943.79,pending,2026-06-01,2026-04-17
590,3313,153501.57,19955.2,173456.77,paid,2026-07-16,2026-05-17
591,3255,114933.82,14941.4,129875.22,partial,2024-10-07,2024-09-30
592,1296,4795.85,623.46,5419.31,paid,2024-05-12,2024-04-27
593,9981,151082.08,19640.67,170722.75,paid,2025-02-20,2024-12-22
594,79,139114.04,18084.83,157198.87,pending,2026-03-31,2026-03-01
595,1330,94688.01,12309.44,106997.45,pending,2025-10-24,2025-09-09
596,495,70534.62,9169.5,79704.12,paid,2024-11-26,2024-10-12
597,6528,42268.13,5494.86,47762.99,cancelled,2025-10-25,2025-08-26
598,9341,148251.36,19272.68,167524.04,paid,2024-09-09,2024-07-26
599,4805,33470.12,4351.12,37821.24,partial,2026-02-06,2025-12-08
600,8765,49654.78,6455.12,56109.9,overdue,2025-02-20,2025-01-06
601,8557,137704.3,17901.56,155605.86,overdue,2025-06-23,2025-05-09
602,4733,191888.9,24945.56,216834.46,overdue,2025-09-15,2025-07-17
603,1588,74578.84,9695.25,84274.09,pending,2026-01-24,2026-01-09
604,4755,30104.9,3913.64,34018.54,paid,2025-07-05,2025-05-06
605,4433,76063.68,9888.28,85951.96,overdue,2026-06-12,2026-05-13
606,2445,163923.66,21310.08,185233.74,paid,2025-03-03,2025-01-02
607,8776,24591.88,3196.94,27788.82,pending,2026-03-10,2026-02-08
608,1157,95579.71,12425.36,108005.07,partial,2025-05-13,2025-04-13
609,3851,138946.47,18063.04,157009.51,paid,2026-02-04,2026-01-20
610,850,141380.91,18379.52,159760.43,pending,2025-11-22,2025-10-23
611,7217,92014.16,11961.84,103976.0,paid,2025-05-14,2025-05-07
612,966,43471.0,5651.23,49122.23,paid,2026-07-20,2026-06-05
613,4248,100909.08,13118.18,114027.26,overdue,2026-02-21,2025-12-23
614,5213,63326.32,8232.42,71558.74,paid,2025-03-19,2025-02-02
615,1248,186277.07,24216.02,210493.09,partial,2025-05-23,2025-05-16
616,1008,42831.18,5568.05,48399.23,partial,2025-01-01,2024-12-25
617,5117,150635.72,19582.64,170218.36,pending,2024-03-02,2024-01-02
618,3045,154323.52,20062.06,174385.58,pending,2024-07-07,2024-06-30
619,5139,169839.29,22079.11,191918.4,pending,2025-09-21,2025-08-22
620,9185,55842.51,7259.53,63102.04,pending,2025-02-27,2025-02-12
621,4197,145866.3,18962.62,164828.92,paid,2024-09-12,2024-08-13
622,227,36657.27,4765.45,41422.72,paid,2024-02-15,2024-02-08
623,7382,180813.84,23505.8,204319.64,pending,2026-01-05,2025-12-21
624,9669,129927.49,16890.57,146818.06,pending,2024-05-09,2024-03-10
625,3974,119012.12,15471.58,134483.7,partial,2024-10-30,2024-09-30
626,8067,58009.32,7541.21,65550.53,paid,2025-10-24,2025-09-24
627,793,86022.04,11182.87,97204.91,overdue,2025-05-01,2025-03-02
628,8353,135658.71,17635.63,153294.34,paid,2026-04-24,2026-03-10
629,6995,188361.42,24486.98,212848.4,pending,2026-06-14,2026-04-30
630,2765,23207.27,3016.95,26224.22,overdue,2024-11-25,2024-11-10
631,3050,117971.79,15336.33,133308.12,paid,2025-03-28,2025-03-13
632,1170,120437.34,15656.85,136094.19,pending,2025-01-04,2024-12-28
633,2891,7267.39,944.76,8212.15,pending,2026-07-17,2026-06-02
634,9380,13473.94,1751.61,15225.55,overdue,2024-05-10,2024-03-11
635,1782,121463.82,15790.3,137254.12,overdue,2024-08-22,2024-07-23
636,8025,118490.57,15403.77,133894.34,paid,2026-05-01,2026-04-16
637,3018,73606.37,9568.83,83175.2,paid,2024-12-06,2024-10-22
638,6949,172376.76,22408.98,194785.74,pending,2024-01-23,2024-01-16
639,9178,74689.12,9709.59,84398.71,partial,2024-04-30,2024-04-15
640,4390,174393.04,22671.1,197064.14,paid,2025-10-14,2025-08-30
641,9974,6885.39,895.1,7780.49,overdue,2025-10-13,2025-08-29
642,498,47848.01,6220.24,54068.25,overdue,2025-06-14,2025-06-07
643,9857,23765.32,3089.49,26854.81,paid,2024-07-29,2024-07-14
644,3918,69013.31,8971.73,77985.04,paid,2025-10-13,2025-08-14
645,5184,11725.1,1524.26,13249.36,paid,2024-09-27,2024-07-29
646,860,138013.52,17941.76,155955.28,pending,2025-09-10,2025-09-03
647,2953,74249.96,9652.49,83902.45,partial,2024-12-10,2024-11-25
648,9188,34741.83,4516.44,39258.27,pending,2024-11-30,2024-10-16
649,3375,61963.6,8055.27,70018.87,paid,2026-03-22,2026-01-21
650,5899,174788.55,22722.51,197511.06,pending,2025-01-17,2025-01-02
651,855,192869.36,25073.02,217942.38,paid,2026-06-14,2026-04-30
652,9731,50709.06,6592.18,57301.24,paid,2025-10-05,2025-09-28
653,9354,136712.66,17772.65,154485.31,paid,2026-05-26,2026-04-11
654,6858,63709.51,8282.24,71991.75,cancelled,2025-01-18,2025-01-03
655,2140,10977.41,1427.06,12404.47,paid,2026-04-09,2026-03-10
656,1505,97632.73,12692.25,110324.98,pending,2026-02-19,2025-12-21
657,6500,136212.3,17707.6,153919.9,overdue,2025-01-05,2024-11-21
658,7759,37196.25,4835.51,42031.76,pending,2024-02-18,2024-01-19
659,8909,64413.01,8373.69,72786.7,overdue,2025-11-12,2025-11-05
660,9360,117999.97,15340.0,133339.97,pending,2024-07-26,2024-07-19
661,4775,113572.93,14764.48,128337.41,paid,2024-02-15,2024-01-31
662,4283,4943.77,642.69,5586.46,paid,2024-09-25,2024-08-11
663,1841,12380.74,1609.5,13990.24,partial,2025-06-15,2025-05-31
664,1365,76352.18,9925.78,86277.96,overdue,2025-08-22,2025-08-15
665,5315,100565.11,13073.46,113638.57,pending,2026-06-02,2026-05-03
666,8231,3837.14,498.83,4335.97,overdue,2024-11-28,2024-10-29
667,8541,109197.99,14195.74,123393.73,partial,2026-04-29,2026-03-15
668,4968,40949.5,5323.44,46272.94,overdue,2025-03-02,2025-01-01
669,899,111649.22,14514.4,126163.62,overdue,2024-03-24,2024-03-17
670,7920,110969.46,14426.03,125395.49,overdue,2024-10-17,2024-09-17
671,6104,80628.24,10481.67,91109.91,pending,2025-10-09,2025-08-25
672,1210,33188.0,4314.44,37502.44,paid,2024-03-15,2024-02-14
673,3907,30794.61,4003.3,34797.91,paid,2026-05-28,2026-04-28
674,2200,25807.54,3354.98,29162.52,pending,2026-03-17,2026-03-02
675,6699,143165.55,18611.52,161777.07,paid,2026-08-07,2026-06-08
676,3551,199780.76,25971.5,225752.26,paid,2026-01-28,2025-11-29
677,1899,51486.58,6693.26,58179.84,pending,2025-03-02,2025-01-31
678,926,34667.69,4506.8,39174.49,overdue,2024-12-25,2024-11-10
679,4863,44018.62,5722.42,49741.04,paid,2024-04-18,2024-04-11
680,9951,128676.88,16727.99,145404.87,paid,2024-11-03,2024-09-19
681,6904,153605.1,19968.66,173573.76,pending,2025-01-01,2024-12-25
682,1187,29296.77,3808.58,33105.35,partial,2025-07-22,2025-07-07
683,3079,94669.12,12306.99,106976.11,overdue,2024-06-30,2024-06-15
684,3852,84623.46,11001.05,95624.51,overdue,2024-03-26,2024-03-11
685,4182,81953.28,10653.93,92607.21,pending,2024-03-23,2024-02-07
686,9080,158385.79,20590.15,178975.94,pending,2025-10-01,2025-09-24
687,9493,195558.17,25422.56,220980.73,cancelled,2024-03-18,2024-03-03
688,8280,122734.47,15955.48,138689.95,pending,2024-06-07,2024-04-23
689,527,111139.95,14448.19,125588.14,paid,2025-01-11,2024-11-12
690,9572,71632.57,9312.23,80944.8,paid,2025-12-28,2025-10-29
691,3970,101130.23,13146.93,114277.16,pending,2026-01-26,2025-12-12
692,8589,18089.69,2351.66,20441.35,paid,2024-04-11,2024-02-26
