sale_id,customer_id,product_id,quantity,amount,date
643,2689,4401,17,744352.82,2024-12-02
644,4847,232,20,781877.2,2025-08-12
645,7198,2750,7,220012.03,2025-10-26
646,6642,690,7,296493.61,2024-06-07
647,4097,4492,16,667607.84,2025-02-07
648,7045,4284,3,121646.28,2024-02-13
649,395,4076,9,385970.13,2025-11-09
650,760,3872,15,198898.65,2024-09-03
651,4101,3802,3,131952.6,2025-02-05
652,6216,3486,5,177487.2,2024-01-16
653,7993,4201,13,415456.47,2024-05-24
654,8372,1724,1,37471.38,2025-02-28
655,3325,3809,12,43534.92,2024-03-26
656,7909,3265,3,59259.66,2025-06-17
657,8816,4938,12,150543.84,2024-02-07
658,1117,952,13,574121.21,2024-02-15
659,9168,485,9,96123.33,2024-11-20
660,5932,3962,4,143791.96,2024-01-27
661,1975,232,2,99270.1,2026-01-31
662,7170,2121,17,189329.51,2024-09-10
663,1401,4736,2,43078.3,2025-09-17
664,6360,984,17,483633.51,2026-03-10
665,4761,4964,7,41863.22,2024-03-27
666,1114,329,14,536263.84,2025-01-05
667,6445,4171,13,100504.56,2024-03-15
668,5946,1794,12,191657.76,2024-05-19
669,5175,2974,6,179940.36,2025-03-19
670,3174,3499,3,34966.86,2025-12-21
671,4068,3416,3,140560.05,2024-08-21
672,9836,702,7,161510.16,2026-03-31
673,2528,2978,10,36701.2,2026-03-14
674,185,4481,10,76058.1,2024-10-18
675,1926,298,15,648803.85,2025-08-05
676,4882,1404,12,566100.24,2025-07-25
677,6580,2664,10,57202.5,2025-05-16
678,8564,2658,13,411884.46,2024-10-12
679,8791,2778,12,313538.4,2025-02-01
680,9233,1191,20,741111.0,2024-07-20
681,8416,2653,20,712179.2,2024-01-15
682,4518,1835,17,735554.81,2024-09-01
683,552,3327,2,48083.08,2024-06-19
684,9082,2936,20,973660.8,2024-04-15
685,7710,3489,12,578742.72,2026-04-29
686,2899,4936,7,323790.95,2024-12-07
687,3975,202,8,376641.76,2024-04-09
688,171,3544,20,878806.6,2025-07-13
689,8738,298,2,695.56,2026-03-06
690,9681,15,4,189731.16,2025-11-04
691,1889,2812,2,83481.2,2025-01-02
692,9968,3782,15,351566.85,2026-03-17
693,1980,335,13,13034.32,2025-10-23
694,5076,1434,14,651587.02,2025-01-27
695,7616,3302,3,113679.6,2025-04-12
696,1140,4748,7,325237.71,2026-04-23
697,46,180,6,279928.8,2026-06-09
698,3063,2019,10,455781.5,2024-11-17
699,3655,1125,6,77440.92,2024-10-06
700,8946,1889,18,411100.02,2024-03-06
701,6831,2445,12,289429.32,2024-03-25
702,5126,4150,17,505423.6,2025-08-12
703,2893,2591,20,944340.0,2024-01-19
704,8376,4067,5,110236.7,2025-02-14
705,1859,2443,6,44565.96,2025-05-03
706,8033,2498,14,509328.96,2024-03-24
707,3261,912,2,5521.74,2025-08-18
708,7727,3762,14,252869.54,2025-04-07
709,7682,2572,12,36785.52,2026-03-07
710,8926,1289,3,116491.53,2024-04-14
711,861,2874,4,38997.64,2025-11-04
712,7631,4915,10,326063.9,2024-10-24
713,5475,875,16,362874.72,2024-10-07
714,86,4399,15,320955.45,2026-01-09
715,8175,3389,14,47766.88,2025-11-04
716,66,3067,13,153206.3,2024-11-26
717,7968,3398,19,147599.6,2026-01-30
718,6449,1171,10,179920.8,2024-02-09
719,9344,4073,11,360962.69,2025-10-19
720,1137,2257,6,295767.42,2024-12-22
721,2098,3698,13,639327.39,2024-06-01
722,1369,3066,3,148690.83,2024-02-18
723,9737,3237,17,199356.11,2026-04-25
724,6307,3852,18,501218.28,2024-07-10
725,7935,3135,10,324367.6,2024-07-15
726,1427,3334,12,136241.04,2025-03-07
727,1924,1767,19,29415.99,2024-12-31
728,6418,3471,14,242445.0,2024-01-05
729,202,4113,13,63271.39,2024-11-28
730,2274,4882,6,17082.42,2024-06-29
731,7612,2115,8,201360.48,2025-11-30
732,1813,3834,19,652694.84,2024-08-10
733,7379,931,11,43962.6,2024-05-12
734,5943,659,2,36893.32,2025-09-05
735,7341,677,15,207366.6,2025-09-18
736,1209,4693,15,23580.45,2025-04-10
737,3693,1156,2,26594.64,2025-08-19
738,8852,1439,6,163445.64,2024-12-29
739,9641,2438,20,587068.2,2026-05-17
740,2178,4874,9,267613.29,2026-01-18
741,4667,216,17,181722.35,2025-02-02
742,8722,624,16,568323.52,2026-02-02
743,2069,436,16,625783.2,2024-03-30
744,8897,4558,6,231531.0,2024-06-24
745,7710,2988,7,89061.42,2025-12-03
746,8590,4036,5,101834.2,2024-02-05
747,4441,4594,14,385103.04,2026-01-08
748,129,774,14,435387.54,2026-01-09
749,1320,107,7,77627.76,2025-09-14
750,9923,2843,19,572671.4,2025-12-30
751,7716,4382,3,58336.08,2025-03-04
752,9236,3889,18,506499.84,2024-01-04
753,2943,671,1,39582.84,2024-11-09
754,7146,2086,4,27933.48,2024-09-07
755,5854,2197,9,109948.05,2024-03-24
756,9976,2508,1,21582.05,2024-09-06
757,776,4010,11,424658.41,2025-09-11
758,2208,550,16,21262.08,2025-09-10
759,9116,4590,14,240213.82,2025-07-14
760,6540,1678,5,102461.25,2024-09-30
761,7131,3331,14,124515.16,2025-07-17
762,2336,78,9,173094.84,2025-01-11
763,2766,4944,18,560932.38,2025-11-10
764,3992,1424,20,129727.2,2024-05-29
765,5658,1762,8,41936.32,2026-06-09
766,7269,4765,14,219506.28,2024-12-30
767,6732,446,11,403495.29,2025-12-24
768,6568,127,8,179147.36,2024-04-12
769,4525,4344,1,1804.1,2026-02-02
770,3411,2080,14,337542.38,2026-05-07
771,6196,4292,6,153866.88,2025-01-03
772,9815,765,11,208742.27,2025-09-13
773,7526,1626,4,106789.24,2025-02-12
774,7446,3560,8,378774.0,2025-10-03
775,5791,1095,5,89846.95,2024-02-15
776,4474,3382,19,869580.41,2026-04-23
777,9507,3401,18,864172.08,2025-11-07
778,7550,1473,16,495316.8,2026-05-23
779,8870,1580,8,115822.24,2024-10-12
780,7956,2759,15,106884.6,2025-09-14
781,3327,30,13,232466.26,2025-12-29
782,6977,4872,6,22893.84,2025-11-10
783,2546,2836,13,293112.95,2026-04-06
784,5713,170,7,225608.53,2024-08-13
785,6610,1047,17,565304.91,2026-05-30
786,8024,102,15,415390.65,2024-07-05
787,4537,1915,7,186452.35,2024-01-13
788,6135,1770,20,366713.2,2024-04-27
789,1050,1557,2,97893.08,2024-05-15
790,5306,4923,3,112753.77,2025-01-04
791,5589,2552,6,211930.02,2026-04-11
792,963,703,6,24692.46,2025-09-11
793,5960,3449,15,679605.75,2024-12-31
794,693,3976,17,588309.31,2026-04-23
795,4045,4704,2,94194.12,2025-05-26
796,8388,3589,6,227269.5,2025-12-29
797,8401,3831,17,585862.5,2024-06-23
798,8974,2000,5,17729.55,2025-05-05
799,6979,3355,14,632955.4,2024-06-22
800,9664,2325,3,127265.4,2025-05-22
801,4304,1049,6,160968.96,2024-07-12
802,304,1255,9,419425.83,2025-03-21
803,3374,1295,15,142975.5,2024-07-17
804,6719,1428,13,386619.09,2024-04-08
805,5850,4435,12,523925.52,2024-11-01
806,4343,110,19,435307.29,2025-08-06
807,4399,810,3,63329.1,2025-11-22
808,2978,298,9,288080.55,2025-10-21
809,3106,2530,20,478239.4,2024-02-18
810,827,3784,3,16395.3,2024-12-03
811,5801,819,5,14492.65,2025-08-23
812,9846,3024,14,216896.96,2024-02-22
813,932,2986,2,47082.22,2025-11-16
814,939,1049,2,17025.28,2026-02-04
815,5124,1196,10,106728.6,2025-07-14
816,2701,3967,6,7865.16,2024-06-11
817,4395,829,18,847815.12,2024-09-12
818,4059,4942,3,24592.05,2025-07-15
819,9957,2253,18,535265.28,2024-05-07
820,6116,228,5,27031.8,2024-04-17
821,5926,4523,1,16790.85,2026-06-10
822,6522,227,3,134214.09,2025-10-27
823,5717,4823,8,132079.92,2025-01-22
824,9878,2317,8,219691.28,2024-12-29
825,7092,1005,18,28374.3,2024-04-22
826,7232,1549,8,18309.76,2026-01-26
827,2506,505,14,340091.64,2025-08-14
828,7430,2891,10,31757.7,2025-12-22
829,2912,1611,1,9444.7,2024-10-23
830,7058,418,15,284588.55,2024-07-19
831,4315,2895,20,997038.8,2024-11-30
832,9001,3665,5,711.2,2024-03-09
833,1644,1631,2,33253.26,2025-10-09
834,4981,2349,2,45683.9,2025-02-19
835,4647,3535,18,515779.92,2026-03-12
836,6214,1276,18,838324.08,2025-11-11
837,1076,2615,11,438473.75,2024-09-14
838,6595,707,9,294915.51,2025-05-19
839,5256,2581,17,224063.91,2025-09-06
840,8938,1887,19,456036.29,2025-06-06
841,2512,4975,2,51816.76,2025-01-31
842,4750,4981,18,303932.7,2024-02-25
843,332,2000,13,452514.01,2024-05-03
844,3580,444,13,75555.35,2026-05-22
845,6195,887,11,75402.14,2025-11-26
846,7019,3340,9,100253.07,2024-05-21
847,8498,4643,10,280020.2,2024-11-07
848,876,1179,7,268044.14,2024-01-09
849,4021,1998,8,297938.24,2024-09-16
850,2899,4068,11,154672.1,2025-01-31
851,1478,1157,12,422984.28,2025-04-29
852,5771,1748,8,397805.36,2024-04-17
853,8184,68,18,359523.36,2025-01-14
854,4341,2409,11,109472.88,2024-09-20
855,2815,1159,3,127237.77,2025-02-07
856,6623,3626,20,499049.0,2024-02-06
857,1684,1248,4,20403.96,2025-09-25
858,1327,3064,19,512815.7,2026-04-03
859,7194,1695,4,194951.36,2024-12-29
860,694,511,20,33929.4,2024-09-28
861,2168,3002,12,270183.96,2024-06-04
862,5227,927,12,328575.24,2025-08-10
863,2571,3895,3,27970.23,2026-03-12
864,8082,1145,14,365737.26,2024-01-22
865,5091,712,1,43946.25,2024-02-22
866,1438,3723,12,422956.92,2024-06-09
867,1844,3236,2,37362.98,2024-01-10
868,6080,2841,4,85405.28,2024-01-30
869,125,1936,12,106211.28,2024-05-15
870,8612,1037,12,330234.84,2026-05-04
871,7056,1468,17,507457.14,2026-01-05
872,775,3390,16,102469.76,2024-03-07
873,6023,3483,13,118244.1,2025-06-11
874,7406,655,16,38862.08,2025-11-16
875,3068,4667,20,730481.6,2025-10-12
876,9410,3784,19,883245.4,2024-07-26
877,4947,2077,17,751314.83,2025-05-01
878,8286,954,12,560767.56,2025-04-02
879,4454,4008,6,261102.42,2024-07-24
880,9667,4859,5,167568.4,2025-02-01
881,7100,546,4,86059.16,2025-04-23
882,9628,280,4,110805.16,2025-12-10
883,2642,4881,6,122418.24,2025-02-20
884,7561,1700,19,218123.42,2024-06-14
885,6629,2121,20,558971.0,2025-08-26
886,77,1486,8,157607.52,2026-03-12
887,9921,2093,17,274162.4,2026-05-10
888,4113,1683,8,148376.4,2025-01-05
889,2049,1563,7,8439.2,2024-04-04
890,3878,3083,4,121615.68,2025-02-27
891,5402,3974,8,324182.8,2025-04-15
892,472,1965,16,272644.32,2024-02-08
893,2795,4412,8,219884.0,2024-08-13
894,7557,4519,6,230829.66,2024-11-23
895,1421,4336,9,289745.91,2026-05-28
896,4976,120,13,172602.69,2026-03-31
897,8261,2024,18,163353.96,2025-03-19
898,9189,825,14,21541.94,2025-10-15
899,6860,3160,14,118412.98,2025-09-20
900,8417,1843,19,155162.74,2025-06-05
901,2062,2146,4,51199.36,2024-09-01
902,1098,457,8,36777.12,2026-02-17
903,9621,2907,8,36831.52,2026-05-28
904,4143,4649,13,181903.28,2025-01-12
905,5137,1860,19,468481.86,2024-08-10
906,9169,2557,13,7512.83,2026-04-05
907,9475,3877,3,139707.78,2025-05-09
908,5588,1829,20,269606.2,2025-05-10
909,4840,4016,20,295192.0,2024-11-27
910,9667,4872,8,123640.96,2026-04-17
911,2949,1957,10,488760.1,2025-12-23
912,5587,4724,8,41844.08,2026-05-17
913,1306,1794,19,800888.57,2025-03-07
914,2279,4693,4,138255.04,2026-04-08
915,6871,638,18,67257.72,2025-07-04
916,9827,4036,5,51115.3,2025-07-30
917,6444,127,3,124403.25,2025-06-06
918,1522,1728,20,678064.0,2024-11-13
919,719,988,3,39206.25,2025-09-29
920,3319,323,7,322465.08,2024-03-01
921,6291,26,13,522681.38,2026-04-03
922,452,1928,6,189416.28,2025-05-14
923,9778,97,10,272105.1,2025-09-28
924,8761,4983,11,62128.88,2024-08-01
925,320,1908,16,773990.24,2025-03-22
926,7876,3913,15,464666.85,2024-06-11
927,127,864,15,255443.25,2026-04-03
928,3409,4506,12,109080.48,2025-08-26
929,3971,794,13,235803.49,2025-03-20
930,5734,1783,15,268676.55,2025-04-18
931,545,4259,9,142818.75,2026-03-08
932,7154,733,8,29368.08,2024-07-11
933,7516,1489,12,361183.56,2024-06-25
934,6168,2730,7,122040.24,2025-07-11
935,9211,557,18,319092.12,2025-01-20
936,1293,305,15,517116.6,2025-10-02
937,8585,4864,11,430521.63,2024-03-05
938,9121,2954,12,524895.6,2026-03-08
939,8207,2296,17,122017.67,2024-10-19
940,6944,1563,15,489718.8,2025-01-02
941,4323,2568,12,284648.76,2026-06-13
942,1148,3815,11,375380.72,2024-09-19
943,1294,2824,19,728864.13,2026-01-14
944,9908,538,3,115938.69,2025-08-25
945,2303,621,13,115376.56,2025-07-21
946,181,3428,4,55970.6,2025-12-11
947,9115,4964,17,796631.73,2026-02-09
948,59,696,6,156557.4,2024-11-24
949,3243,85,7,103711.37,2024-05-02
950,7339,1796,15,713952.15,2025-08-25
951,1968,1374,8,321464.88,2025-10-11
952,3532,2967,17,211477.79,2025-04-03
953,3351,2531,12,574090.92,2024-12-31
954,6360,2546,13,307741.98,2025-11-16
955,8180,2426,20,160715.0,2024-07-24
956,1681,1827,20,625692.0,2026-01-05
957,5883,950,1,10489.65,2025-04-28
958,9225,1714,18,573819.12,2025-08-27
959,2298,1020,7,163388.26,2026-01-09
960,4063,1292,18,751898.88,2024-03-21
961,8187,4347,12,480579.48,2025-09-18
962,9796,4258,19,139472.73,2025-01-10
963,8729,3909,2,63348.24,2025-01-02
964,5060,3039,17,238317.73,2024-05-20
965,7613,2020,14,502778.64,2024-10-27
966,7658,2311,19,632118.98,2024-12-17
967,7793,4513,4,77886.0,2025-07-09
968,2628,458,11,418357.28,2024-08-07
969,6959,1253,1,18334.2,2025-07-14
970,543,856,20,905843.8,2026-01-12
971,39,949,7,184950.15,2024-08-19
972,236,103,14,219507.54,2026-04-21
973,1215,1401,10,498551.5,2025-10-03
974,9051,2853,8,267042.88,2026-04-03
975,2725,2234,19,129322.93,2024-12-23
976,1047,994,4,98561.4,2026-02-05
977,1202,262,19,103196.41,2024-08-23
978,6435,1020,14,154456.68,2024-01-06
979,7156,3218,4,89327.48,2026-03-24
980,1884,4567,6,254962.02,2024-09-27
981,5624,4980,20,53461.0,2024-10-01
982,8294,1783,20,754794.4,2025-01-10
983,4536,3035,10,499731.7,2025-02-06
984,3950,1078,7,268900.59,2024-07-07
985,4251,3980,13,185805.88,2025-10-20
986,9970,2165,11,184274.31,2024-04-04
987,7459,4498,20,429133.6,2024-07-27
988,8180,3167,8,60116.96,2026-04-06
989,7348,2843,5,54253.45,2025-07-20
990,508,639,20,639525.8,2024-12-08
991,6910,820,3,53145.36,2025-01-14
992,7188,175,5,17011.5,2024-10-22
993,1290,3306,13,83809.44,2024-12-24
994,9206,2771,7,211587.67,2025-12-28
995,7254,2342,11,207024.73,2025-03-30
996,8594,47,15,347932.05,2024-08-24
997,3481,1156,3,15106.47,2025-04-15
998,1517,2548,9,320592.78,2026-04-15
999,3202,1714,2,54162.38,2025-09-17
1000,2286,922,7,114422.14,2026-03-24
1001,2139,4128,16,71538.08,2025-01-02
1002,6394,3401,8,346852.32,2026-05-17
1003,1660,3151,1,27754.4,2025-08-08
1004,8141,312,20,328358.8,2024-04-14
1005,2965,4976,11,262309.85,2024-09-18
1006,7754,317,17,25982.29,2026-01-21
1007,5430,671,10,199939.5,2024-05-10
1008,4128,108,13,6091.54,2026-03-18
1009,5733,4489,2,7211.88,2024-02-22
1010,344,515,11,136025.67,2026-03-30
1011,4890,4567,8,104278.32,2024-02-10
1012,3541,4632,5,234138.0,2024-06-01
1013,9429,1302,20,100198.0,2025-12-13
1014,9340,1857,12,564186.48,2025-05-12
1015,5680,3900,13,16901.3,2024-07-05
1016,4437,1511,17,741964.66,2024-07-01
1017,3763,270,7,48335.98,2025-11-30
1018,7910,3181,10,384017.9,2024-05-14
1019,2662,3094,7,330178.45,2025-07-31
1020,3814,847,6,266034.3,2025-07-26
1021,9751,3918,7,307837.25,2025-04-01
1022,7620,4454,2,64037.54,2024-03-28
1023,7526,1057,11,377976.83,2026-04-26
1024,6546,46,11,53571.76,2025-01-10
1025,7205,3087,3,104491.89,2024-03-27
1026,2374,4910,7,299053.02,2025-09-14
1027,6010,2762,19,462922.08,2024-06-16
1028,9245,596,16,30005.12,2024-08-13
1029,5916,1745,20,501213.0,2026-01-01
1030,5208,649,13,358490.34,2025-12-24
1031,9671,3965,14,584200.26,2026-05-14
1032,8736,1124,10,338665.2,2025-05-30
1033,5231,21,8,81649.84,2024-04-17
1034,4997,2204,15,551832.6,2024-08-07
1035,1658,3300,18,786895.02,2025-04-18
1036,5851,1305,17,333839.03,2025-10-21
1037,7016,2616,5,70213.6,2024-10-06
1038,2744,1914,5,128589.45,2026-03-25
1039,8800,647,12,267097.92,2026-03-15
1040,3056,1108,6,121017.3,2026-02-18
1041,4899,640,15,630448.95,2025-06-02
1042,7807,4506,9,313053.66,2025-11-22
1043,6543,498,20,824088.8,2024-11-01
1044,4545,2530,19,442323.8,2025-01-13
1045,5575,1700,1,43672.6,2025-03-30
1046,5139,4828,6,233468.46,2026-03-16
1047,7272,2694,18,782635.14,2025-09-19
1048,1260,4315,3,85669.98,2025-01-16
1049,9125,1036,4,50980.24,2025-12-15
1050,6073,994,3,38915.07,2024-01-19
1051,4899,4231,8,369966.64,2026-02-16
1052,5651,3995,8,224846.8,2024-07-08
1053,7808,2664,15,716632.8,2025-02-01
1054,2321,4564,9,369535.68,2025-11-29
1055,8796,4876,4,68375.56,2026-03-26
1056,5507,3055,17,108108.78,2024-07-08
1057,9446,1359,12,19889.76,2024-01-18
1058,5443,2993,5,117523.65,2025-04-18
1059,970,848,15,614637.15,2025-08-02
1060,3260,4770,3,50207.46,2024-02-05
1061,4989,4578,20,701009.8,2024-12-11
1062,9877,1501,8,396212.72,2025-10-22
1063,4170,4662,19,837708.1,2026-03-15
1064,6201,2917,16,523124.0,2025-03-15
1065,5600,3802,1,21332.48,2024-09-25
1066,2282,1366,6,11526.18,2024-06-29
1067,2872,1785,8,299197.68,2024-09-11
1068,7115,3393,13,25112.75,2024-11-05
1069,8516,2296,19,46576.6,2025-01-28
1070,8207,392,9,338968.8,2025-11-03
1071,895,2901,3,2108.16,2025-03-08
1072,3678,2004,2,56841.02,2025-11-16
1073,631,607,20,691870.6,2024-09-01
1074,3073,1932,18,91500.66,2025-12-31
1075,8828,334,11,440873.29,2026-01-04
1076,8872,1069,12,230703.36,2025-07-01
1077,1513,1951,4,74535.44,2025-06-15
1078,3781,3412,7,71190.84,2024-10-12
1079,7889,2706,19,391509.44,2024-06-11
1080,5099,453,3,100532.13,2025-02-01
1081,5132,3318,9,88980.03,2025-05-14
1082,6820,391,15,204112.95,2025-04-27
1083,3794,2128,9,243937.8,2024-02-17
1084,4721,4493,15,342445.05,2026-04-11
1085,5882,2963,5,93289.2,2025-07-19
1086,7504,4297,1,7408.89,2026-04-10
1087,6971,2360,9,343304.37,2024-02-28
1088,7504,4341,2,96593.12,2026-04-13
1089,9827,2533,10,451781.5,2026-03-17
1090,6027,283,5,48364.85,2024-08-06
1091,928,4765,1,25994.69,2026-05-14
1092,5427,3910,13,32668.22,2026-03-14
1093,9248,3223,18,455301.9,2024-04-15
1094,9941,3636,8,153752.08,2024-09-28
1095,7764,3419,16,784536.0,2024-05-30
1096,8071,3691,8,70082.08,2025-01-01
1097,8206,966,11,250519.5,2024-02-10
1098,8323,2941,2,97616.68,2025-05-13
1099,1210,3558,8,73620.56,2024-09-16
1100,9975,1144,9,139310.82,2024-07-11
1101,8867,1172,10,347254.9,2025-07-31
1102,3386,3992,1,13682.47,2025-01-23
1103,9052,4684,8,90365.76,2025-03-31
1104,8708,794,7,314792.59,2024-12-12
1105,540,909,5,124556.25,2024-01-04
1106,4095,3952,2,9560.44,2024-09-13
1107,8443,2036,1,40212.3,2024-03-22
1108,375,4998,5,117393.5,2026-05-09
1109,4826,804,15,425467.05,2025-01-07
1110,1324,1820,2,85223.6,2025-09-22
1111,5477,3685,12,405218.16,2025-09-21
1112,4431,4453,14,275769.62,2025-09-14
1113,77,239,6,31755.12,2026-03-15
1114,1386,1180,16,51701.6,2025-12-18
1115,8528,1920,17,450953.9,2025-01-07
1116,2440,817,12,329734.08,2025-04-11
1117,2854,2227,12,468431.88,2026-03-22
1118,4056,228,7,116216.03,2026-04-29
1119,7753,2531,10,128452.1,2024-02-13
1120,1618,3229,11,383023.85,2025-08-07
1121,291,4631,6,71554.68,2025-09-22
1122,1121,1096,2,3649.92,2026-03-16
1123,765,3013,6,245138.04,2025-02-10
1124,4188,3807,14,123431.0,2025-05-11
1125,720,2730,1,15162.8,2024-12-19
1126,9089,2733,14,692282.78,2025-11-11
1127,2610,511,8,2406.8,2025-07-09
1128,2985,2366,19,650678.94,2024-10-12
1129,9000,4076,5,82040.75,2025-06-21
1130,8087,4143,6,114574.86,2025-03-04
1131,8176,2577,6,68923.38,2025-10-10
1132,5628,2922,9,443915.64,2024-09-16
1133,7564,2093,19,15727.82,2025-04-09
1134,9498,2204,2,35230.0,2025-07-30
1135,1230,2155,16,763972.64,2024-05-22
1136,5620,1023,19,562157.56,2025-12-03
1137,9656,596,8,371111.28,2026-01-24
1138,8276,3250,16,212982.08,2025-04-11
1139,1765,3462,12,480471.36,2026-02-12
1140,8722,27,17,285310.66,2024-02-18
1141,4606,532,19,797229.74,2025-01-06
1142,7215,1782,14,402897.6,2025-05-22
1143,1254,4276,2,76510.86,2025-12-04
1144,8719,3185,1,34037.29,2025-05-17
1145,1658,1751,17,287584.41,2025-12-24
1146,2082,140,10,225522.6,2025-11-13
1147,7600,1386,6,173252.82,2024-12-20
1148,7572,3233,6,56393.16,2024-11-01
1149,5151,3018,18,762957.9,2025-09-10
1150,9659,4472,11,237610.01,2024-04-03
1151,9530,611,7,82174.47,2024-05-31
1152,6231,2117,6,118571.58,2025-06-28
1153,7154,125,9,370103.13,2024-08-22
1154,8492,4805,4,55601.44,2026-03-04
1155,4729,4314,1,28588.29,2024-12-11
1156,4248,2731,4,65909.64,2024-12-03
1157,8493,2498,8,205060.32,2026-01-01
1158,4641,580,1,18034.72,2024-11-13
1159,634,4505,15,672172.2,2025-03-10
1160,8015,2271,12,343239.0,2025-08-24
1161,449,1319,15,38690.25,2024-05-18
1162,4688,2844,13,91977.08,2025-12-16
1163,5527,4809,5,105066.0,2026-05-21
1164,3986,2473,20,490883.2,2024-11-27
1165,5401,604,7,94613.75,2026-04-20
1166,5285,765,17,769967.91,2025-05-12
1167,6812,658,16,393820.8,2025-03-02
1168,8294,311,2,2043.18,2024-12-15
1169,2486,1026,5,108359.05,2024-09-25
1170,9726,4012,20,509881.4,2026-05-03
1171,5045,4653,5,75871.2,2024-11-24
1172,6872,2344,11,228897.46,2024-02-18
1173,67,571,11,512125.9,2025-07-10
1174,1751,3019,11,231708.18,2024-01-27
1175,663,3908,19,15633.2,2025-02-17
1176,9307,3113,20,975384.0,2025-03-30
1177,8255,1320,19,341567.18,2024-07-14
1178,3597,2123,19,871662.81,2024-03-28
1179,6782,4404,11,108941.58,2025-07-06
1180,2388,4105,2,51510.28,2024-04-09
1181,4121,978,14,362245.52,2025-10-20
1182,5950,4407,18,862000.92,2026-03-03
1183,7357,3567,7,262808.7,2026-02-23
1184,7459,1339,8,356818.72,2024-08-04
1185,1540,3978,5,18940.6,2026-01-09
1186,3869,598,3,1339.98,2025-04-01
1187,842,657,8,243191.04,2024-03-04
1188,1114,2015,9,410436.09,2025-11-28
1189,2357,2053,17,591051.92,2025-03-23
1190,970,1517,7,176242.92,2024-06-06
1191,4180,2600,6,215211.24,2024-08-21
1192,6769,4607,14,434298.9,2025-11-14
1193,896,2742,12,199506.6,2025-12-24
1194,3268,3923,20,678636.6,2025-05-29
1195,7164,4898,19,217982.82,2024-11-23
1196,6958,4336,17,131377.53,2024-04-05
1197,7114,4233,1,40130.42,2024-04-10
1198,4716,3075,11,455798.09,2024-03-13
1199,66,529,14,523791.66,2025-04-21
1200,8966,1385,6,44667.3,2025-08-17
1201,7811,1551,15,158458.05,2025-05-13
1202,4766,1917,14,271071.22,2024-11-27
1203,1791,1529,5,92658.3,2025-02-17
1204,6858,4386,10,128549.8,2025-04-08
1205,4078,2107,10,340247.9,2024-10-19
1206,2720,770,7,251133.75,2025-05-08
1207,2031,3928,1,5388.5,2025-10-06
1208,4086,3126,13,487107.4,2026-04-27
1209,6314,313,19,902882.09,2025-05-29
1210,3929,4840,2,78192.96,2024-09-19
1211,8092,86,14,495968.76,2025-06-07
1212,3956,4963,2,21938.04,2024-02-12
1213,3108,3682,9,307675.26,2024-12-11
1214,3334,2297,17,118054.63,2024-09-17
1215,6527,3284,15,422052.75,2026-05-15
1216,2126,1063,19,438039.68,2024-10-05
1217,1954,4578,7,256527.53,2024-07-10
1218,5911,2215,7,346466.19,2025-09-11
1219,5187,4219,15,4012.35,2026-01-31
1220,9816,4490,4,6004.36,2026-01-08
1221,9987,1062,20,468823.6,2024-04-24
1222,2068,4282,1,30810.38,2024-10-14
1223,5675,2915,3,125766.72,2025-05-26
1224,2975,2025,12,135336.48,2025-05-12
1225,285,2061,10,157879.6,2024-06-16
